X,Y,Z,AX,AY,AZ
-0.069007874,-0.084213257,-0.067359924,0.004638672,-0.014404297,0.917968750
0.098838806,0.159927368,-0.006324768,0.007324219,-0.010742188,0.921630859
-0.191078186,0.144668579,0.069969177,0.000976563,-0.014892578,0.916748047
-0.053749084,0.007339478,0.085227966,0.004150391,-0.015869141,0.915039063
0.114097595,0.098892212,-0.082618713,0.006835938,-0.013671875,0.916503906
-0.038490295,0.037857056,-0.006324768,-0.000244141,-0.011474609,0.910888672
-0.175819397,-0.038436890,0.039451599,0.006103516,-0.012207031,0.916992188
0.037803650,0.114151001,-0.021583557,0.002929688,-0.014892578,0.916748047
0.053062439,-0.145248413,0.024192810,0.003662109,-0.014404297,0.920654297
0.022544861,-0.114730835,-0.052101135,0.002197266,-0.016357422,0.916748047
0.114097595,0.144668579,0.039451599,0.002685547,-0.010742188,0.916503906
0.098838806,0.129409790,0.085227966,-0.001953125,-0.008056641,0.912109375
-0.007972717,-0.084213257,-0.021583557,0.008300781,-0.010009766,0.920654297
0.083580017,-0.053695679,0.146263123,0.007568359,-0.010253906,0.911376953
-0.130043030,0.129409790,-0.128395081,0.008300781,-0.014892578,0.918457031
-0.099525452,0.159927368,-0.021583557,0.005615234,-0.014404297,0.912841797
-0.114784241,0.098892212,-0.158912659,0.010742188,-0.015625000,0.906250000
0.205650330,0.037857056,-0.006324768,0.004882813,-0.010253906,0.910888672
0.037803650,0.129409790,-0.052101135,0.006347656,-0.014160156,0.913085938
0.220909119,0.068374634,-0.128395081,-0.000244141,-0.006591797,0.911865234
-0.084266663,0.037857056,0.008934021,0.003906250,-0.017333984,0.915771484
-0.007972717,0.037857056,-0.036842346,0.005615234,-0.007080078,0.909667969
0.129356384,0.098892212,0.039451599,-0.000732422,-0.013671875,0.920410156
-0.038490295,-0.007919312,0.069969177,0.000732422,-0.015380859,0.917724609
-0.069007874,0.098892212,0.131004333,0.005859375,-0.011962891,0.918945313
0.098838806,0.022598267,0.131004333,-0.000732422,-0.012207031,0.904296875
-0.069007874,0.098892212,0.100486755,0.003662109,-0.007568359,0.915527344
-0.023231506,0.083633423,0.008934021,0.005859375,-0.012939453,0.921386719
-0.053749084,0.022598267,0.131004333,0.011718750,-0.011962891,0.913330078
-0.114784241,-0.068954468,-0.006324768,0.001464844,-0.012939453,0.917480469
0.053062439,0.053115845,0.069969177,0.001708984,-0.014404297,0.921386719
-0.007972717,-0.053695679,0.054710388,0.005126953,-0.017089844,0.913085938
0.053062439,0.037857056,-0.036842346,-0.001220703,-0.015869141,0.923339844
-0.038490295,-0.068954468,0.069969177,0.004638672,-0.017089844,0.921142578
0.007286072,0.037857056,-0.052101135,0.007568359,-0.012695313,0.919433594
-0.053749084,-0.007919312,-0.067359924,0.008056641,-0.011962891,0.908935547
0.022544861,0.022598267,0.039451599,0.002441406,-0.014892578,0.918457031
0.022544861,0.053115845,-0.021583557,0.005859375,-0.015136719,0.924560547
-0.084266663,-0.038436890,0.085227966,-0.000488281,-0.010986328,0.915039063
-0.099525452,-0.007919312,0.008934021,0.004150391,-0.013427734,0.925292969
0.037803650,-0.145248413,-0.067359924,-0.001708984,-0.009521484,0.912597656
0.007286072,-0.053695679,-0.021583557,0.007080078,-0.009033203,0.918701172
0.007286072,0.007339478,0.069969177,0.008544922,-0.019287109,0.913085938
-0.130043030,-0.129989624,-0.067359924,-0.002685547,-0.008544922,0.912353516
0.068321228,0.144668579,-0.219947815,0.010253906,-0.009033203,0.920410156
-0.038490295,0.068374634,0.115745544,0.011230469,-0.005859375,0.921142578
-0.221595764,0.129409790,-0.082618713,0.001708984,-0.012939453,0.926757813
-0.023231506,0.098892212,0.115745544,0.001708984,-0.014160156,0.920898438
0.037803650,0.037857056,-0.052101135,0.008056641,-0.012939453,0.911376953
0.144615173,0.007339478,-0.097877502,0.000976563,-0.006591797,0.914062500
-0.206336975,-0.038436890,-0.113136292,-0.000976563,-0.017333984,0.912353516
-0.023231506,0.037857056,-0.067359924,-0.001220703,-0.018310547,0.913818359
0.083580017,0.037857056,0.008934021,0.002685547,-0.010986328,0.915283203
0.007286072,-0.068954468,-0.082618713,0.002197266,-0.010986328,0.923828125
-0.038490295,0.053115845,-0.006324768,0.002197266,-0.013916016,0.914062500
-0.114784241,-0.129989624,-0.067359924,-0.004150391,-0.011230469,0.916992188
0.022544861,0.114151001,-0.143653870,0.006103516,-0.014160156,0.919921875
-0.007972717,-0.175765991,0.131004333,0.004150391,-0.014892578,0.925048828
0.022544861,0.007339478,-0.021583557,0.000732422,-0.015625000,0.908447266
-0.069007874,-0.114730835,-0.067359924,0.007080078,-0.008789063,0.927001953
0.007286072,0.068374634,-0.082618713,0.006835938,-0.015136719,0.924316406
-0.038490295,0.022598267,0.039451599,0.004150391,-0.011962891,0.920898438
-0.038490295,0.007339478,-0.052101135,0.004882813,-0.012207031,0.911132813
0.053062439,0.068374634,-0.097877502,0.003417969,-0.013183594,0.912841797
0.098838806,-0.023178101,-0.021583557,0.003417969,-0.011962891,0.914794922
-0.007972717,-0.023178101,-0.082618713,0.003906250,-0.009765625,0.918701172
-0.023231506,0.037857056,-0.082618713,0.007080078,-0.006835938,0.907714844
-0.069007874,0.068374634,0.039451599,0.013427734,-0.012695313,0.916015625
0.144615173,0.114151001,0.085227966,-0.003417969,-0.006835938,0.921386719
0.144615173,0.037857056,0.085227966,0.002685547,-0.008544922,0.914550781
-0.069007874,0.007339478,-0.128395081,0.003173828,-0.012451172,0.909179688
-0.007972717,0.098892212,-0.113136292,-0.000732422,-0.008789063,0.911376953
-0.053749084,0.159927368,-0.052101135,0.009765625,-0.012695313,0.912597656
0.114097595,-0.099472046,0.024192810,-0.001708984,-0.009033203,0.923583984
-0.038490295,-0.129989624,0.054710388,0.008544922,-0.008300781,0.911132813
-0.023231506,0.007339478,-0.128395081,0.004394531,-0.014404297,0.917724609
-0.084266663,-0.007919312,-0.082618713,-0.001953125,-0.015869141,0.914062500
0.083580017,-0.038436890,0.085227966,0.008789063,-0.010742188,0.911132813
0.129356384,0.068374634,-0.067359924,0.001953125,-0.014160156,0.919677734
-0.007972717,-0.007919312,0.024192810,-0.001220703,-0.010742188,0.916015625
-0.084266663,0.068374634,-0.052101135,0.009521484,-0.012939453,0.914794922
0.098838806,0.022598267,0.115745544,0.005615234,-0.007812500,0.919677734
-0.130043030,-0.068954468,-0.113136292,0.009521484,-0.009521484,0.921875000
0.205650330,0.022598267,0.100486755,0.003417969,-0.012939453,0.921875000
-0.053749084,-0.023178101,-0.021583557,-0.003173828,-0.016601563,0.913574219
-0.007972717,0.053115845,-0.021583557,0.002197266,-0.009521484,0.917724609
0.251426697,-0.068954468,-0.067359924,0.003173828,-0.010742188,0.913330078
-0.145301819,-0.084213257,0.039451599,0.007324219,-0.009765625,0.917480469
-0.007972717,-0.023178101,0.054710388,0.001953125,-0.003906250,0.918457031
-0.191078186,-0.129989624,-0.006324768,0.003662109,-0.013916016,0.917968750
-0.206336975,-0.068954468,0.024192810,-0.004638672,-0.013916016,0.920654297
-0.023231506,0.053115845,0.039451599,0.002929688,-0.017578125,0.915039063
-0.114784241,0.281997681,0.024192810,0.002197266,-0.012451172,0.919433594
-0.053749084,-0.023178101,0.069969177,0.002197266,-0.016601563,0.919189453
-0.130043030,-0.068954468,0.115745544,0.001708984,-0.012451172,0.922363281
0.007286072,0.114151001,0.039451599,0.004638672,-0.011962891,0.911621094
0.159873962,-0.114730835,0.039451599,0.006591797,-0.011230469,0.916748047
-0.130043030,-0.236801147,0.069969177,0.004150391,-0.010009766,0.912353516
0.098838806,-0.084213257,0.085227966,0.000488281,-0.010742188,0.911865234
-0.007972717,-0.099472046,0.039451599,0.006835938,-0.010986328,0.917236328
0.159873962,0.053115845,0.008934021,0.007568359,-0.009765625,0.914062500
-0.160560608,-0.053695679,-0.082618713,0.005859375,-0.009277344,0.917480469
-0.069007874,0.129409790,-0.021583557,0.008300781,-0.012939453,0.919921875
-0.023231506,-0.038436890,0.100486755,0.007080078,-0.010009766,0.914550781
0.114097595,-0.099472046,0.008934021,0.003662109,-0.015625000,0.916992188
0.022544861,0.190444946,-0.052101135,0.004638672,-0.016601563,0.912353516
-0.053749084,0.007339478,0.161521912,0.001220703,-0.018554688,0.911621094
-0.114784241,-0.068954468,0.039451599,0.003173828,-0.013183594,0.915771484
0.007286072,-0.068954468,0.008934021,-0.000732422,-0.017578125,0.928222656
0.037803650,-0.068954468,0.054710388,0.001953125,-0.013427734,0.915771484
0.159873962,0.175186157,-0.052101135,0.000488281,-0.007080078,0.910888672
-0.023231506,-0.023178101,0.069969177,0.002929688,-0.015869141,0.918457031
-0.038490295,-0.023178101,-0.143653870,0.004394531,-0.014648438,0.917724609
0.190391541,-0.068954468,-0.067359924,0.008300781,-0.017089844,0.911865234
0.144615173,-0.053695679,-0.021583557,0.000244141,-0.016357422,0.913818359
-0.007972717,0.129409790,0.085227966,0.001708984,-0.009521484,0.925048828
-0.053749084,0.053115845,-0.021583557,0.001464844,-0.010742188,0.914550781
-0.038490295,-0.038436890,0.176780701,0.001708984,-0.010498047,0.911132813
0.068321228,-0.206283569,0.069969177,0.003173828,-0.017578125,0.917724609
0.083580017,0.007339478,-0.219947815,0.000244141,-0.010742188,0.917480469
-0.023231506,-0.114730835,-0.052101135,0.002929688,-0.012939453,0.921875000
0.037803650,0.037857056,0.024192810,0.003173828,-0.015136719,0.918701172
-0.191078186,-0.023178101,-0.052101135,0.003173828,-0.018066406,0.912109375
-0.007972717,0.037857056,0.024192810,0.000732422,-0.005371094,0.914794922
-0.069007874,0.022598267,-0.219947815,0.002441406,-0.014160156,0.911376953
-0.069007874,-0.114730835,0.008934021,-0.004638672,-0.012207031,0.915527344
0.037803650,0.144668579,-0.082618713,-0.001708984,-0.014160156,0.909179688
-0.038490295,0.007339478,-0.006324768,0.008056641,-0.011474609,0.915527344
0.129356384,0.068374634,0.039451599,0.006347656,-0.011230469,0.911621094
0.098838806,0.068374634,0.085227966,0.004150391,-0.014404297,0.909423828
0.068321228,0.144668579,0.085227966,0.010009766,-0.014404297,0.911132813
-0.038490295,0.220962524,0.039451599,0.005859375,-0.018310547,0.913085938
-0.007972717,-0.038436890,-0.036842346,0.007812500,-0.008789063,0.914306641
0.114097595,0.068374634,0.069969177,0.006591797,-0.015136719,0.926025391
-0.069007874,0.007339478,0.024192810,0.002685547,-0.014404297,0.918945313
0.083580017,-0.038436890,0.024192810,0.005859375,-0.009033203,0.914062500
0.083580017,-0.007919312,-0.235206604,0.001464844,-0.010498047,0.923095703
0.037803650,-0.129989624,-0.082618713,0.006347656,-0.007812500,0.915771484
0.114097595,-0.068954468,0.008934021,0.003906250,-0.007568359,0.918945313
0.083580017,-0.068954468,-0.158912659,0.006103516,-0.019775391,0.916259766
-0.007972717,-0.145248413,-0.067359924,0.000976563,-0.017822266,0.911621094
0.053062439,-0.068954468,-0.067359924,0.003173828,-0.012939453,0.919921875
-0.023231506,0.083633423,-0.021583557,0.004150391,-0.013427734,0.922363281
0.083580017,-0.129989624,-0.113136292,0.001464844,-0.015136719,0.912353516
-0.069007874,-0.007919312,0.100486755,-0.001708984,-0.009033203,0.921386719
-0.053749084,-0.038436890,0.039451599,0.007568359,-0.017578125,0.919677734
-0.023231506,0.007339478,-0.097877502,0.000732422,-0.013183594,0.921386719
0.129356384,0.068374634,0.039451599,0.007812500,-0.008056641,0.913574219
-0.023231506,-0.175765991,0.069969177,-0.000244141,-0.011474609,0.905761719
0.129356384,0.022598267,-0.036842346,-0.001220703,-0.012939453,0.917724609
0.053062439,-0.114730835,0.024192810,0.003906250,-0.016601563,0.915527344
-0.023231506,0.129409790,-0.021583557,-0.001953125,-0.007080078,0.920898438
0.022544861,0.068374634,0.039451599,0.004394531,-0.013916016,0.917480469
-0.007972717,0.083633423,-0.082618713,0.002929688,-0.014404297,0.912353516
-0.191078186,-0.084213257,-0.036842346,0.005615234,-0.010009766,0.909667969
0.037803650,-0.053695679,-0.082618713,0.004394531,-0.008056641,0.917236328
0.083580017,0.007339478,0.054710388,0.006347656,-0.014648438,0.914550781
0.022544861,-0.084213257,-0.067359924,0.005126953,-0.010742188,0.912109375
-0.099525452,0.083633423,0.100486755,0.002441406,-0.012939453,0.912597656
0.022544861,0.053115845,0.253074646,0.005615234,-0.009277344,0.916992188
-0.023231506,0.083633423,-0.067359924,0.003417969,-0.016357422,0.919189453
0.129356384,0.068374634,-0.128395081,-0.001464844,-0.009277344,0.917236328
0.037803650,-0.084213257,-0.097877502,0.002685547,-0.011718750,0.911621094
-0.069007874,-0.053695679,-0.082618713,0.002197266,-0.020263672,0.908691406
0.053062439,0.037857056,-0.067359924,0.002197266,-0.014648438,0.922119141
-0.160560608,0.068374634,-0.006324768,0.003662109,-0.013183594,0.917968750
0.022544861,0.129409790,-0.036842346,0.005371094,-0.012207031,0.915527344
0.098838806,-0.053695679,0.100486755,0.002197266,-0.009277344,0.921630859
0.007286072,-0.160507202,-0.052101135,0.008544922,-0.015869141,0.916503906
0.175132751,0.007339478,0.039451599,-0.000244141,-0.010986328,0.909667969
0.007286072,-0.023178101,0.008934021,0.001464844,-0.016601563,0.916992188
-0.038490295,0.114151001,0.024192810,0.004394531,-0.006835938,0.920410156
-0.007972717,-0.099472046,0.039451599,0.000732422,-0.009765625,0.920898438
-0.038490295,-0.160507202,0.054710388,0.001953125,-0.013183594,0.913574219
-0.053749084,0.022598267,-0.143653870,0.005126953,-0.015136719,0.918212891
0.068321228,0.068374634,-0.113136292,0.002685547,-0.010009766,0.912597656
-0.053749084,0.129409790,0.161521912,0.004638672,-0.009033203,0.919433594
0.007286072,-0.068954468,-0.128395081,0.006591797,-0.011230469,0.916992188
-0.236854553,0.068374634,0.024192810,0.000488281,-0.012695313,0.909179688
0.022544861,-0.053695679,0.085227966,0.001220703,-0.009765625,0.916992188
0.007286072,0.083633423,-0.021583557,0.003417969,-0.011230469,0.920654297
-0.053749084,-0.007919312,0.069969177,0.010009766,-0.013671875,0.916503906
-0.007972717,-0.007919312,-0.006324768,0.005371094,-0.009765625,0.907958984
-0.023231506,-0.068954468,-0.021583557,0.004882813,-0.013671875,0.916992188
0.053062439,-0.023178101,-0.036842346,0.005371094,-0.015380859,0.916992188
0.144615173,-0.145248413,-0.097877502,0.002197266,-0.019531250,0.914794922
0.022544861,0.190444946,-0.097877502,0.004150391,-0.013671875,0.920654297
-0.007972717,0.022598267,0.024192810,0.005371094,-0.016113281,0.910400391
-0.099525452,-0.007919312,-0.021583557,-0.003906250,-0.010498047,0.908935547
0.022544861,-0.007919312,0.024192810,0.008300781,-0.010742188,0.916992188
-0.007972717,0.205703735,0.054710388,-0.000732422,-0.017822266,0.913330078
-0.099525452,0.129409790,0.024192810,0.003906250,-0.013916016,0.918945313
-0.023231506,0.068374634,0.085227966,-0.004150391,-0.012451172,0.914794922
-0.038490295,-0.007919312,0.054710388,0.003417969,-0.014160156,0.913330078
0.083580017,-0.160507202,-0.006324768,0.007812500,-0.012939453,0.921142578
-0.053749084,-0.053695679,0.054710388,0.005615234,-0.012451172,0.911865234
0.007286072,-0.068954468,-0.113136292,0.004882813,-0.012939453,0.916503906
0.220909119,-0.007919312,0.039451599,0.003662109,-0.012695313,0.923095703
0.159873962,0.053115845,0.161521912,0.006591797,-0.011718750,0.913574219
-0.114784241,0.053115845,0.115745544,0.001953125,-0.015869141,0.915283203
0.022544861,-0.099472046,0.008934021,-0.001953125,-0.012695313,0.916992188
-0.007972717,-0.084213257,0.008934021,0.006347656,-0.010009766,0.915283203
-0.053749084,-0.053695679,0.100486755,0.007568359,-0.009521484,0.916992188
0.022544861,0.037857056,0.024192810,0.002685547,-0.012939453,0.911865234
0.129356384,0.159927368,-0.158912659,0.005859375,-0.009277344,0.910156250
0.144615173,0.098892212,0.024192810,0.003417969,-0.010253906,0.914550781
0.159873962,-0.145248413,0.024192810,0.001953125,-0.012207031,0.921630859
0.114097595,-0.038436890,-0.082618713,0.005859375,-0.008789063,0.918457031
-0.023231506,-0.084213257,-0.097877502,0.006347656,-0.004150391,0.909423828
-0.084266663,0.007339478,0.115745544,0.005371094,-0.012207031,0.919433594
0.053062439,0.129409790,0.039451599,0.002929688,-0.007080078,0.916748047
-0.007972717,-0.038436890,-0.036842346,0.000976563,-0.013183594,0.912353516
0.068321228,0.083633423,-0.021583557,0.002929688,-0.014404297,0.916992188
-0.084266663,0.007339478,-0.052101135,0.003906250,-0.009033203,0.918457031
0.083580017,-0.175765991,0.237815857,0.003662109,-0.005371094,0.918945313
-0.007972717,0.144668579,0.008934021,0.004150391,-0.016113281,0.911865234
-0.099525452,0.114151001,-0.067359924,0.004394531,-0.011230469,0.922119141
-0.114784241,0.220962524,0.115745544,0.005126953,-0.013916016,0.916015625
0.190391541,0.022598267,-0.021583557,0.000488281,-0.014892578,0.915771484
-0.084266663,-0.023178101,-0.036842346,-0.003662109,-0.011230469,0.916748047
-0.114784241,0.098892212,0.008934021,0.008056641,-0.013427734,0.923095703
-0.023231506,0.022598267,-0.113136292,0.004150391,-0.014160156,0.910888672
0.083580017,-0.038436890,0.131004333,0.006591797,-0.019042969,0.918457031
-0.053749084,0.098892212,-0.128395081,0.001953125,-0.016601563,0.917236328
0.007286072,0.022598267,-0.021583557,0.006103516,-0.009765625,0.914550781
0.098838806,-0.068954468,-0.097877502,0.008300781,-0.014892578,0.919189453
-0.130043030,-0.114730835,0.069969177,0.001464844,-0.006591797,0.909912109
0.007286072,-0.084213257,0.008934021,0.011718750,-0.011474609,0.913818359
0.129356384,-0.053695679,0.039451599,0.005615234,-0.016357422,0.919189453
-0.038490295,0.144668579,-0.143653870,0.004150391,-0.015380859,0.916015625
-0.023231506,0.022598267,-0.097877502,0.004150391,-0.010986328,0.907714844
-0.023231506,0.007339478,-0.204689026,0.001464844,-0.008544922,0.920166016
0.144615173,0.053115845,0.069969177,0.005126953,-0.013671875,0.916992188
-0.023231506,0.068374634,-0.067359924,0.004638672,-0.014892578,0.917480469
-0.130043030,-0.114730835,0.008934021,0.003662109,-0.004394531,0.917968750
0.083580017,0.205703735,-0.006324768,0.004882813,-0.013183594,0.917236328
0.190391541,-0.038436890,0.100486755,0.005859375,-0.010253906,0.915283203
0.007286072,-0.084213257,-0.082618713,0.008056641,-0.010986328,0.917724609
0.159873962,-0.099472046,-0.052101135,0.006103516,-0.014160156,0.912353516
-0.084266663,-0.007919312,-0.097877502,0.002197266,-0.004638672,0.914062500
-0.130043030,0.144668579,-0.036842346,0.005126953,-0.014160156,0.909179688
0.053062439,0.114151001,-0.052101135,0.007812500,-0.016113281,0.910888672
-0.084266663,-0.053695679,-0.036842346,0.005859375,-0.010009766,0.902587891
-0.053749084,-0.099472046,-0.097877502,0.002929688,-0.011230469,0.910156250
-0.007972717,0.007339478,-0.021583557,0.005859375,-0.015380859,0.918457031
0.068321228,0.053115845,-0.082618713,0.004150391,-0.009277344,0.913330078
0.037803650,-0.007919312,-0.158912659,0.006591797,-0.015625000,0.913574219
-0.023231506,0.022598267,0.100486755,0.006103516,-0.006835938,0.916992188
0.068321228,0.144668579,0.146263123,0.004638672,-0.013427734,0.911621094
0.053062439,0.129409790,-0.006324768,0.005126953,-0.015380859,0.923583984
0.007286072,-0.221542358,0.100486755,0.007812500,-0.011230469,0.921875000
0.053062439,-0.053695679,-0.082618713,0.004882813,-0.013671875,0.920898438
0.022544861,-0.114730835,-0.067359924,0.006347656,-0.011718750,0.915039063
-0.084266663,0.037857056,-0.021583557,0.006103516,-0.009277344,0.910644531
0.053062439,0.083633423,0.024192810,0.003662109,-0.009521484,0.912109375
-0.023231506,-0.145248413,-0.006324768,0.001953125,-0.012695313,0.915283203
0.007286072,0.114151001,-0.158912659,0.000244141,-0.020019531,0.924804688
0.083580017,0.053115845,-0.052101135,0.009033203,-0.016113281,0.918701172
0.068321228,0.098892212,-0.021583557,0.005126953,-0.008789063,0.907958984
0.098838806,0.083633423,-0.143653870,0.006347656,-0.014404297,0.918945313
0.037803650,-0.084213257,-0.082618713,0.006591797,-0.011962891,0.908203125
-0.069007874,-0.114730835,0.024192810,-0.000976563,-0.017089844,0.919677734
-0.038490295,0.053115845,-0.036842346,0.006835938,-0.011962891,0.913818359
0.098838806,0.007339478,-0.021583557,0.005126953,-0.012451172,0.914062500
0.129356384,-0.038436890,-0.036842346,0.006835938,-0.011474609,0.912597656
-0.084266663,-0.053695679,0.054710388,0.004882813,-0.012939453,0.915771484
0.068321228,-0.129989624,0.039451599,0.000732422,-0.016357422,0.914062500
-0.084266663,-0.038436890,-0.005163670,0.004394531,-0.011962891,0.911865234
-0.084266663,0.205703735,-0.067359924,0.000732422,-0.009033203,0.916015625
-0.023231506,-0.023178101,-0.021583557,0.006591797,-0.014160156,0.916992188
-0.007972717,-0.099472046,-0.082618713,0.009277344,-0.013671875,0.909667969
-0.007972717,0.037857056,0.008934021,0.000488281,-0.011962891,0.915039063
-0.084266663,0.053115845,-0.113136292,0.004394531,-0.014160156,0.916015625
0.068321228,-0.129989624,-0.067359924,0.003417969,-0.017089844,0.909179688
0.083580017,0.053115845,0.131004333,-0.002441406,-0.009277344,0.918945313
-0.007972717,-0.038436890,-0.036842346,0.008056641,-0.014404297,0.921630859
-0.084266663,0.053115845,-0.113136292,-0.001708984,-0.010009766,0.915527344
-0.053749084,0.083633423,0.008934021,0.008544922,-0.008544922,0.907470703
-0.099525452,0.068374634,0.008934021,-0.005859375,-0.011474609,0.910644531
0.083580017,-0.023178101,-0.128395081,0.004394531,-0.014648438,0.917968750
-0.099525452,0.022598267,-0.097877502,0.005859375,-0.011230469,0.915771484
0.129356384,0.083633423,-0.036842346,-0.002197266,-0.009765625,0.918701172
-0.069007874,-0.023178101,0.146263123,0.001953125,-0.011474609,0.916992188
0.068321228,0.022598267,0.054710388,-0.000244141,-0.012207031,0.915039063
0.159873962,0.114151001,-0.006324768,0.007080078,-0.012451172,0.919433594
0.083580017,0.083633423,-0.113136292,0.007812500,-0.009765625,0.914794922
0.053062439,-0.053695679,-0.067359924,0.000732422,-0.013916016,0.913085938
0.007286072,-0.053695679,-0.082618713,0.004882813,-0.015136719,0.915039063
0.037803650,-0.053695679,-0.174171448,0.008544922,-0.010253906,0.918212891
0.129356384,0.083633423,0.085227966,0.003662109,-0.014892578,0.913085938
-0.038490295,-0.038436890,-0.021583557,0.000976563,-0.014892578,0.921386719
0.037803650,0.098892212,0.054710388,0.000000000,-0.011230469,0.921386719
0.083580017,0.053115845,-0.052101135,0.007080078,-0.012451172,0.920898438
0.251426697,-0.038436890,-0.128395081,0.000000000,-0.015136719,0.902832031
-0.130043030,-0.053695679,0.115745544,0.002197266,-0.010253906,0.915771484
-0.023231506,0.190444946,-0.174171448,0.005371094,-0.012451172,0.913818359
-0.023231506,0.144668579,-0.021583557,0.003662109,-0.013427734,0.909423828
0.022544861,0.007339478,-0.067359924,0.000732422,-0.009765625,0.907714844
-0.053749084,0.068374634,0.069969177,0.007568359,-0.013427734,0.907470703
0.129356384,-0.053695679,-0.036842346,0.004882813,-0.011962891,0.916503906
-0.038490295,0.053115845,-0.006324768,0.009033203,-0.014648438,0.910888672
0.068321228,0.022598267,-0.082618713,-0.000732422,-0.012695313,0.917968750
-0.023231506,-0.084213257,-0.021583557,0.004638672,-0.013183594,0.922363281
-0.099525452,0.083633423,0.024192810,0.006103516,-0.010498047,0.911132813
-0.053749084,-0.053695679,0.085227966,0.003662109,-0.010498047,0.921386719
0.037803650,0.068374634,-0.128395081,0.000732422,-0.011474609,0.912109375
0.083580017,-0.023178101,0.054710388,-0.000976563,-0.013183594,0.907958984
0.022544861,0.007339478,0.008934021,0.004394531,-0.019287109,0.915527344
-0.023231506,0.129409790,-0.036842346,-0.000732422,-0.014404297,0.918945313
-0.069007874,0.068374634,0.069969177,-0.000244141,-0.012695313,0.914062500
-0.007972717,0.083633423,-0.021583557,0.001708984,-0.012451172,0.907958984
-0.114784241,-0.053695679,0.069969177,0.000000000,-0.013427734,0.918457031
-0.160560608,-0.068954468,-0.097877502,0.011962891,-0.016357422,0.911132813
-0.160560608,0.007339478,0.069969177,-0.001708984,-0.011962891,0.922851563
0.053062439,-0.099472046,-0.082618713,-0.000488281,-0.010986328,0.908935547
0.083580017,-0.129989624,-0.052101135,0.000976563,-0.016113281,0.917480469
0.068321228,0.129409790,-0.174171448,0.007324219,-0.013183594,0.907714844
-0.023231506,-0.145248413,-0.113136292,0.002197266,-0.012207031,0.920654297
-0.038490295,0.022598267,0.024192810,0.002929688,-0.006591797,0.911621094
-0.053749084,0.037857056,0.069969177,0.000488281,-0.009765625,0.916992188
0.007286072,-0.023178101,0.008934021,0.003173828,-0.015625000,0.917236328
0.114097595,0.114151001,-0.052101135,0.007324219,-0.016845703,0.917236328
-0.007972717,0.098892212,-0.036842346,0.006347656,-0.015380859,0.907958984
0.053062439,0.144668579,0.008934021,-0.001220703,-0.009277344,0.916992188
-0.053749084,0.144668579,-0.189430237,-0.005615234,-0.010009766,0.923095703
0.068321228,0.022598267,0.054710388,0.000976563,-0.012207031,0.916503906
0.053062439,-0.007919312,-0.052101135,0.002929688,-0.009521484,0.916503906
-0.114784241,0.022598267,-0.189430237,0.003662109,-0.014648438,0.916992188
-0.007972717,-0.160507202,-0.036842346,0.011230469,-0.015869141,0.916503906
-0.084266663,0.037857056,-0.006324768,0.003173828,-0.009765625,0.917480469
0.037803650,-0.007919312,-0.082618713,-0.004150391,-0.008056641,0.920166016
0.266685486,0.159927368,0.085227966,0.003417969,-0.018310547,0.916015625
0.007286072,-0.053695679,-0.021583557,0.005371094,-0.013427734,0.906005859
-0.038490295,0.083633423,-0.082618713,-0.000732422,-0.012207031,0.921875000
0.053062439,-0.038436890,-0.067359924,0.005126953,-0.014404297,0.912841797
-0.145301819,-0.084213257,-0.021583557,0.000000000,-0.014648438,0.910644531
0.022544861,0.037857056,-0.052101135,-0.000488281,-0.006835938,0.918457031
0.068321228,0.114151001,0.115745544,-0.004638672,-0.011718750,0.912109375
0.098838806,0.053115845,0.100486755,0.003417969,-0.010986328,0.913574219
-0.099525452,0.022598267,-0.006324768,0.000488281,-0.011474609,0.917968750
0.022544861,0.098892212,0.131004333,0.008300781,-0.014404297,0.912109375
-0.099525452,-0.023178101,0.039451599,0.009277344,-0.014160156,0.925048828
-0.236854553,0.022598267,-0.067359924,0.004638672,-0.014892578,0.906005859
0.053062439,0.236221313,-0.143653870,0.004394531,-0.011474609,0.911865234
0.007286072,-0.099472046,-0.189430237,0.005371094,-0.018554688,0.911132813
-0.038490295,-0.038436890,-0.113136292,-0.002441406,-0.011230469,0.912597656
0.022544861,-0.023178101,-0.006324768,0.010498047,-0.014648438,0.922363281
0.007286072,0.068374634,0.069969177,0.008789063,-0.010498047,0.919921875
0.007286072,0.053115845,0.131004333,0.001464844,-0.015380859,0.915527344
0.098838806,0.068374634,0.069969177,-0.000488281,-0.007812500,0.910644531
-0.007972717,0.098892212,0.008934021,-0.003906250,-0.013183594,0.915771484
-0.023231506,-0.114730835,0.039451599,0.002197266,-0.016845703,0.916748047
0.053062439,0.083633423,-0.082618713,0.005859375,-0.015136719,0.913574219
-0.038490295,0.053115845,-0.052101135,0.003173828,-0.012939453,0.916015625
0.129356384,0.007339478,0.069969177,0.008544922,-0.014892578,0.921875000
0.114097595,-0.053695679,-0.067359924,0.003417969,-0.009765625,0.915771484
-0.053749084,0.053115845,-0.036842346,-0.001953125,-0.011718750,0.918701172
0.007286072,-0.038436890,0.054710388,0.008300781,-0.005859375,0.914550781
-0.038490295,0.022598267,-0.082618713,0.001220703,-0.013916016,0.921630859
-0.053749084,-0.023178101,0.085227966,0.008544922,-0.015625000,0.919677734
-0.099525452,0.068374634,0.008934021,0.003906250,-0.016113281,0.917480469
